tweet,label
عمك الأستاذ مسلي آل معمر رايس نادي النصر يدافع عن حقوق الأنديه المظلومه من تسلط الوبي الهلالي المعش في اتحاد الكره منذ عقود أما الغرامات فسبق أن غرموا الأستاذ سعود آل سويلم رايس نادي النصر السابق مليون ريال علي تصريح له عن فساد الوبي الهلالي وبإذن اله قرب زوال هذا الوبي,not
رئيس نادي الزمالك يستقبل تركي ال الشيخ رئيس الاتحاد العربي لكره القدم لمزيد من الاخبار ,not
طيب مين مسجل الهدف ومين اللي جاب العيد قاعد تناقض نفسك ترا :sob:,hate
رساله صادقه لـ صانع لعب حر جناح يمين جناح يسار محور هجومي و الافضل يكون من لاعبين من البرازيل الاكثر نجاح في دورينا يا مسلي افهم,not
لك يا  المدريدي عايش دور المظلوم ولا انتم الذين تنهقون بدل مشجعي الفرق الاخرى كلما فاز مدريد على كل حال يجب طرد برشلونة من الدوري الاسباني لانه لوث سمعة الاسبان بشراءه الحكام ولانه يسرق مجهودات الفرق الاخرى بهذه الطريقة الخسيسة,hate
الاهلي يلعب بدون مهاجم طبعا من خطط سويد الوجه المحياني الله لايوفقه سمع كلام الطبول لااشوف واحد حمار يحط اللومه علي التاريخي اذا نزل الشوط الثاني,hate
يوم علي اغلاق الميركاتو الشتوي النصر متصدر الدوري ربع النهاي بالكأس السوبر مباراتين موضوع اوسبينا و جلب محور او جناح ايمن و التخلص من ابوبكر و ماشاريبوف يوم كافيه الضغط ينهال علي اداره مسلي ال معمر,not
 فرحه مدهشه ومعبره لصغار ، أقل مايمكن تقديمه لهم هوإستقبالهم في النادي وإتاحه الفرصه لهم لإلتقا بنجوم الفريق وإلتقاط الصور التذكاريه معهم ، سويها يامسلي,not
بن ناصر جاب العيد اولا بطاقه صفرا ثانيا ركله جزاء وثالثا سبب الهدف,hate
أداء فاشل من فقراوي اليوم، حسّونّا بالإحباط. المباراة مع الفتح انتهت بنتيجة 0-2,hate
عادل جمجوم يطرد محمد البكيري من الجمعيه العموميه بنادي الاتحاد,not
اشجع رايس نادي وافضل رايس نادي بالملكه العربيه السعوديه مسلي ال معمر,not
مختصر كلامي ناديكم وجمهوركم عقولهم صغار بالله العميد انسلمو والجلاد حمد الله ليش هالكلام قدام الاتحاد لاعب تو موقعين معه ومو جاهز غصب تلعبونه عشان قهر بالاتي وش اخرتها دعسوكم او انصاب انسلمو رباط بسبب عدم الجاهزيه انطرد المدرب حمد الله جاب فيكم العيد والجمهور لعنو امه,hate
اعلام وجمهور ناديه متفشلين منه والي يدعمه جمهور الهلال ,not
لويجتمعون رؤسا الانديه كلهم وابن نافل وجميع رؤسا الهلال علي مر التاريخ لن يفعلون مافعله مسلي ال معمر جلب افضل صفقه بتاريخ اسيا كلها والعرب وافريقيا والخليج الدون كريس واله كبير يامسلي لايهمك الي يقولونه الطواقي جبناه بفلوسنا,not
جزاك اله خير يابو محمد، النصر نادي اصيل وكيان مستقل بعكس النادي الهلال المنشق من اصوله النادي الشباب مثال النصر مثل ذهب دايم يلمع وشكله يسر الناضرين المنشق الهلال مثل الفضه تباع اكثر من ذهب والحقيقه لا قيمه له,not
مسلي آل معمر مكانه رايس نادي نجران حتي أنت روح شجع الأخدود ولا تشجع فريقنا يا نكبه يا فاشل يا داعم الفاشل ما راح يجي احلال بالفريق من الخونه والمتخاذلين إلا مع مغادره مجلس إداره مسلي الي يتسلي في النصر تفوه عليك,not
أداء فاشل من طحلبي اليوم، حسّونّا بالإحباط. المباراة مع الوحدة انتهت بنتيجة 1-1,hate
 انت بتجيب من ٢٠٠٩ ليه هات من ريكارد قبلها بجيل الشباب الشقيه ، كوره ايمرسون ال اكونتات البنات بتتكلم عليها دي مش عارف ايه ال خرجهم من كىىىم المطبخ ، الكوره مفيش فيها حاجه ايمرسون لعب ع الكوره بعدين الالتحام حصل هو كسب الكوره الاول وعداها من بين رجل كاسيميرو مفيش فيها حاجه,hate
ازعجونا بـ فريقالتشاليح وآخرتها لاقم ٢ مع الرأفه، لا عاد تعطونهم وجه الهلالالنصر ارحليامسلي ,not
مسلي ال معمر ملهي الرعيان اشغلنا بالخطابات والشكاوي والتصاريح وفالنهايه النتيجه صفر بطولات راح الدوري وبيروح كأس الملك بحاجه لرجل شجاع ولا يهاب شخصيه قويه تنعكس علي الفريق مثل ولا,not
اتمني من اخي سمو الامير محمد بن فيصل رئيس نادي الهلال والكابتن حسام البدري رئيس نادي بيراميدز لتاجيل مباراه الفريقي ,not
مرة ثانية خدمي يحطمون الآمال، لازم حل جذري. المباراة مع ضمك انتهت بنتيجة 1-5,hate
الجمهور غـبـي وما عنده وعي,hate
مسلي ال معمر أسوأ رايس نادي في تاريخ أنديه كره القدم بلا شك,not
هاليومين ما انام زين علشان ماتفوتني المباريات عاد امس الاتفاق جاب العيد الله يستر من الهلال اليوم,hate
انا يجي من بنقال 🤣 لما صدر قرار نقل المباراه كان الرئيس عادل البطي 😂 اكبر عمليه تزوير تحدث في دوري يحمل اسم سي ,hate
مجلس إداره يبحث الأيام المقبله المرشح الجديد لراسه الشركه الاستثماريه لنادي العديد من الخبرا المرشحين قدموا أوراقهم لتولي منصب رايس الشركه رايس النادي مسلي آل معمر يقود مؤقتا إداره الشركه برفقه قانونين من بريطانيا,not
لولا اخطا حكم مباراه لكانت مباراه القادمه علي بطوله الدوري عموما مبروك النقاط الثلاث لشي,not
مرة ثانية خدمي يحطمون الآمال، لازم حل جذري.,hate
مورينهو في مونديال قال المنتخب السعودي ساذج و لا يملك الخبره الكافيه والان يقول ليس لدي مانع لتدريب منتخب السعوديه ويؤكد على ان الامور الماليه ليست كل شيء :roll_eyes: لا ياشيخ مو منك من ال مليار اللي عرفنا وين تروح:slightly_smiling_face:,hate
